viagem_id;patinete_id;usuario_id;bairro_origem;bairro_destino;lat_origem;lon_origem;lat_destino;lon_destino;dt_inicio;dt_fim;duracao_min;distancia_km;valor_cobrado;bateria_inicio
VGM-001029;PAT-0008;USR-00124;Saguaçu;Itaum;-26.286808995267567;-48.84628520851333;-26.32773915148516;-48.82116518877425;2024-12-12 11:20:00;2024-12-12 11:58:00;38;5.23;7.27;96
VGM-001030;PAT-0071;USR-00138;Centro;Centro;-26.301110845258496;-48.844877178463626;-26.308186970019946;-48.849677717860835;2024-01-06 06:53:00;2024-01-06 07:00:00;7;2.66;5.25;75
VGM-001031;PAT-0024;USR-00211;Bucarein;Glória;-26.302629923652844;-48.84501007861041;-26.32197224871728;-48.82833291144603;2024-01-07 19:06:00;2024-01-07 19:42:00;36;1.62;4.09;61
VGM-001032;PAT-0015;USR-00035;Paranaguamirim;América;-26.33903730121518;-48.81581666135897;-26.29067529092116;-48.85315711710904;2024-02-23 20:22:00;2024-02-23 20:39:00;17;4.79;6.73;41
VGM-001033;PAT-0037;USR-00219;Centro;Itaum;-26.307099911627123;-48.84369060201637;-26.3293558341222;-48.81914221729069;2024-05-25 14:12:00;2024-05-25 14:17:00;5;2.9;5.22;32
VGM-001034;PAT-0065;USR-00193;Anita Garibaldi;Glória;-26.31579433114223;-48.83898627102447;-26.31899416803013;-48.82913232092155;2024-01-13 08:03:00;2024-01-13 08:44:00;41;1.21;3.58;49
VGM-001035;PAT-0013;USR-00078;América;Glória;-26.295230467983707;-48.8532214722391;-26.323337446696502;-48.83054270179097;2024-12-02 12:38:00;2024-12-02 13:21:00;43;0.83;3.2;88
VGM-001036;PAT-0002;USR-00045;Glória;Paranaguamirim;-26.318037112241218;-48.83223680891534;-26.341202625951784;-48.811638813844546;2024-03-03 09:05:00;2024-03-03 09:46:00;41;4.55;7.61;48
VGM-001037;PAT-0019;USR-00277;Itaum;Iririú;-26.33160125036232;-48.82067981072406;-26.273828057728828;-48.857350329384445;2024-03-07 18:42:00;2024-03-07 19:26:00;44;0.44;2.99;60
VGM-001038;PAT-0042;USR-00028;Anita Garibaldi;Saguaçu;-26.309752332284713;-48.83019631259058;-26.280301811353663;-48.84851367408382;2024-10-16 11:57:00;2024-10-16 12:07:00;10;6.21;8.8;20
VGM-001039;PAT-0004;USR-00246;Saguaçu;Iririú;-26.289346436592012;-48.85232497453316;-26.272723688623003;-48.854623078714084;2024-12-22 11:16:00;2024-12-22 11:37:00;21;6.24;9.06;82
VGM-001040;PAT-0045;USR-00006;Itaum;Saguaçu;-26.331847096621694;-48.81981299005619;-26.28077396242906;-48.84636375279233;2024-08-27 08:40:00;2024-08-27 09:12:00;32;2.94;5.75;30
VGM-001041;PAT-0042;USR-00234;América;Anita Garibaldi;-26.290605087076248;-48.854206353179876;-26.30937787941686;-48.83216028149494;2024-05-21 19:44:00;2024-05-21 20:29:00;45;0.62;3.01;37
VGM-001042;PAT-0049;USR-00055;Bucarein;Anita Garibaldi;-26.29509276835161;-48.8372932345459;-26.311082830311076;-48.83605192717122;2024-06-14 14:10:00;2024-06-14 14:17:00;7;7.69;10.77;56
VGM-001043;PAT-0015;USR-00216;Itaum;Glória;-26.33181247497068;-48.82386696495273;-26.323079766308638;-48.828539530559034;2024-05-21 07:24:00;2024-05-21 07:51:00;27;5.91;8.51;62
VGM-001044;PAT-0010;USR-00032;Jardim Iririú;Paranaguamirim;-26.26674108623563;-48.86096398997638;-26.338333143481076;-48.81849389046931;2024-06-19 07:16:00;2024-06-19 07:35:00;19;0.35;2.87;64
VGM-001045;PAT-0009;USR-00147;América;Bucarein;-26.28714022251764;-48.84862115015165;-26.2967662043404;-48.83767351899457;2024-04-01 20:04:00;2024-04-01 20:38:00;34;0.33;2.86;47
VGM-001046;PAT-0036;USR-00245;Iririú;Saguaçu;-26.273841368118177;-48.852954455719726;-26.283975308295428;-48.84916941193579;2024-04-12 18:11:00;2024-04-12 18:55:00;44;0.78;3.13;33
VGM-001047;PAT-0004;USR-00294;Jardim Iririú;Iririú;-26.270670405252464;-48.86077271363106;-26.275102141320115;-48.85270478578023;2024-09-08 09:09:00;2024-09-08 09:46:00;37;3.48;6.46;41
VGM-001048;PAT-0015;USR-00246;Jardim Iririú;Paranaguamirim;-26.272755992184436;-48.861534758320474;-26.339713433960107;-48.81979658918117;2024-08-08 12:39:00;2024-08-08 13:23:00;44;4.95;8.08;96
VGM-001049;PAT-0065;USR-00268;Paranaguamirim;Saguaçu;-26.33629901126099;-48.816023876214466;-26.28665557472882;-48.85094812857095;2024-02-24 20:45:00;2024-02-24 21:04:00;19;7.33;9.0;27
VGM-001050;PAT-0065;USR-00028;Jardim Iririú;Glória;-26.272787305891498;-48.862357237368414;-26.319806873073578;-48.83012917455676;2024-02-22 07:04:00;2024-02-22 07:11:00;7;6.55;8.82;20
VGM-001051;PAT-0065;USR-00166;América;Jardim Iririú;-26.28725298327316;-48.853946670612935;-26.271024440943215;-48.85621747532267;2024-10-19 14:49:00;2024-10-19 15:20:00;31;0.59;3.05;51
VGM-001052;PAT-0002;USR-00103;América;Jardim Iririú;-26.290710628659728;-48.85116960302441;-26.264948256026397;-48.85972744850049;2024-01-10 21:09:00;2024-01-10 21:53:00;44;4.77;6.49;70
VGM-001053;PAT-0062;USR-00131;Anita Garibaldi;Bucarein;-26.307609323014873;-48.837314662439326;-26.30114223045301;-48.83770129517706;2024-11-23 06:59:00;2024-11-23 07:04:00;5;0.46;2.98;36
VGM-001054;PAT-0080;USR-00218;América;Iririú;-26.288012167642265;-48.85312538335103;-26.279150337101104;-48.85516203103417;2024-12-06 18:17:00;2024-12-06 18:29:00;12;7.06;10.76;43
VGM-001055;PAT-0065;USR-00014;Itaum;Anita Garibaldi;-26.325020658894665;-48.81843243936525;-26.31263753973643;-48.83509550903264;2024-12-24 16:57:00;2024-12-24 17:25:00;28;4.21;6.34;31
VGM-001056;PAT-0062;USR-00054;Itaum;Anita Garibaldi;-26.33149288184548;-48.815314626683;-26.31041692560494;-48.838802532115;2024-10-21 06:32:00;2024-10-21 07:06:00;34;4.99;7.34;28
VGM-001057;PAT-0024;USR-00211;Bucarein;Paranaguamirim;-26.29532811711069;-48.840963627994405;-26.340622831750665;-48.81197343755848;2024-09-01 19:25:00;2024-09-01 19:32:00;7;3.47;5.76;80
VGM-001058;PAT-0010;USR-00271;Itaum;Jardim Iririú;-26.330980690863907;-48.82423020532935;-26.27023245868049;-48.86253034587533;2024-10-03 13:00:00;2024-10-03 13:27:00;27;5.92;8.08;50
VGM-001059;PAT-0049;USR-00191;Iririú;Centro;-26.27520124379696;-48.859244163861455;-26.303818288161096;-48.84220387510628;2024-12-18 21:07:00;2024-12-18 21:46:00;39;3.47;5.9;38
VGM-001060;PAT-0080;USR-00076;América;Iririú;-26.289724945367816;-48.84648576779154;-26.276529976645875;-48.850891757796695;2024-10-01 17:21:00;2024-10-01 17:43:00;22;7.76;10.87;79
VGM-001061;PAT-0009;USR-00041;Iririú;Itaum;-26.271263228858135;-48.85702709209692;-26.32567132309873;-48.81556689888126;2024-07-24 07:40:00;2024-07-24 08:24:00;44;2.25;4.32;83
VGM-001062;PAT-0022;USR-00282;Iririú;Anita Garibaldi;-26.270159165308005;-48.859079330139174;-26.307773548603965;-48.83479769510897;2024-02-16 17:34:00;2024-02-16 17:58:00;24;4.32;6.12;40
VGM-001063;PAT-0032;USR-00009;Saguaçu;Anita Garibaldi;-26.282317265861355;-48.8470095541285;-26.31197628180028;-48.833229062152164;2024-02-11 20:48:00;2024-02-11 21:09:00;21;2.35;4.97;74
VGM-001064;PAT-0068;USR-00091;Jardim Iririú;Jardim Iririú;-26.268822332178328;-48.858763512217095;-26.269721160059817;-48.85721484119938;2024-11-27 12:11:00;2024-11-27 12:49:00;38;8.34;9.24;54
VGM-001065;PAT-0069;USR-00086;Bucarein;América;-26.298786429977227;-48.84051495179881;-26.288628675860434;-48.8546898538135;2024-01-21 18:42:00;2024-01-21 18:57:00;15;5.52;7.52;88
VGM-001066;PAT-0075;USR-00266;Jardim Iririú;Centro;-26.26562417698411;-48.862325979721426;-26.309032870565172;-48.84519042805003;2024-06-02 18:57:00;2024-06-02 19:06:00;9;4.23;6.18;89
VGM-001067;PAT-0061;USR-00195;América;Glória;-26.29361222854232;-48.855848893157855;-26.320252309939562;-48.83465702098697;2024-11-18 17:31:00;2024-11-18 17:39:00;8;7.67;9.12;51
VGM-001068;PAT-0053;USR-00297;Glória;Bucarein;-26.323895258868685;-48.82534984630546;-26.299636766057294;-48.84202433916611;2024-11-19 20:47:00;2024-11-19 21:02:00;15;4.02;6.9;99
VGM-001069;PAT-0045;USR-00094;Jardim Iririú;Bucarein;-26.269453778423593;-48.86249106954309;-26.293794641148974;-48.845451573183794;2024-03-12 07:12:00;2024-03-12 07:16:00;4;7.51;10.71;64
VGM-001070;PAT-0058;USR-00025;Centro;América;-26.30652761008346;-48.84443973711948;-26.295879969727274;-48.85417077074038;2024-10-30 13:31:00;2024-10-30 13:58:00;27;2.14;4.38;91
VGM-001071;PAT-0045;USR-00223;Paranaguamirim;Paranaguamirim;-26.34203691879544;-48.81293370130121;-26.339471851242816;-48.81634952433307;2024-02-02 15:31:00;2024-02-02 16:08:00;37;2.65;4.84;61
VGM-001072;PAT-0076;USR-00136;Anita Garibaldi;Jardim Iririú;-26.3146639224895;-48.83389992582921;-26.265593364189336;-48.860675628332835;2024-08-18 06:02:00;2024-08-18 06:26:00;24;6.29;7.87;61
VGM-001073;PAT-0054;USR-00137;Jardim Iririú;Iririú;-26.27257906810364;-48.86187092605786;-26.275149820124756;-48.853768275754675;2024-01-29 16:50:00;2024-01-29 16:55:00;5;8.2;10.57;90
VGM-001074;PAT-0038;USR-00055;Anita Garibaldi;América;-26.316821260652667;-48.83728903746236;-26.295145969698375;-48.855255715815616;2024-07-26 09:13:00;2024-07-26 09:57:00;44;3.49;6.22;61
VGM-001075;PAT-0014;USR-00052;Bucarein;Centro;-26.29312277610264;-48.84102331717297;-26.29967538609972;-48.846163082387626;2024-12-07 22:29:00;2024-12-07 23:06:00;37;2.41;4.65;41
VGM-001076;PAT-0011;USR-00204;Iririú;Saguaçu;-26.27572226866264;-48.85133904366388;-26.28481989568624;-48.85117374869747;2024-03-17 13:59:00;2024-03-17 14:06:00;7;1.61;3.87;43
VGM-001077;PAT-0009;USR-00030;Saguaçu;Jardim Iririú;-26.286156733528404;-48.843532662710764;-26.26685813755681;-48.85926024824968;2024-01-19 10:31:00;2024-01-19 11:15:00;44;6.37;7.9;94
VGM-001078;PAT-0038;USR-00286;Centro;Saguaçu;-26.30260352717307;-48.850140941955964;-26.287633902172924;-48.846625953877385;2024-01-10 21:58:00;2024-01-10 22:40:00;42;3.84;6.97;59
VGM-001079;PAT-0002;USR-00071;Saguaçu;Anita Garibaldi;-26.28781746112135;-48.85145171387402;-26.31216501914893;-48.834432907434476;2024-01-24 13:44:00;2024-01-24 14:28:00;44;2.76;4.93;41
VGM-001080;PAT-0072;USR-00041;Itaum;América;-26.325500388160496;-48.81555263741217;-26.29170850508042;-48.848617044895214;2024-03-07 06:11:00;2024-03-07 06:54:00;43;0.65;3.18;64
VGM-001081;PAT-0049;USR-00148;Centro;Iririú;-26.301536549855847;-48.843834647716655;-26.27925104157998;-48.85664390755759;2024-01-26 15:52:00;2024-01-26 16:01:00;9;3.67;6.73;37
VGM-001082;PAT-0045;USR-00174;Iririú;Paranaguamirim;-26.279105889976876;-48.8511700617517;-26.343938396464527;-48.812348934083666;2024-08-21 11:53:00;2024-08-21 12:33:00;40;7.51;9.41;60
VGM-001083;PAT-0062;USR-00004;Itaum;Bucarein;-26.330824192242147;-48.822973673658645;-26.29462527480381;-48.84267232918292;2024-02-02 09:07:00;2024-02-02 09:41:00;34;7.28;10.32;32
VGM-001084;PAT-0054;USR-00178;Jardim Iririú;Iririú;-26.26420881692438;-48.8591241412889;-26.27760180047793;-48.855158155016774;2024-10-31 13:04:00;2024-10-31 13:19:00;15;8.4;9.74;71
VGM-001085;PAT-0027;USR-00022;Bucarein;Centro;-26.293552679777083;-48.839988604055826;-26.307450417285015;-48.84471897872739;2024-08-06 16:51:00;2024-08-06 17:19:00;28;1.33;3.6;34
VGM-001086;PAT-0065;USR-00128;Centro;Bucarein;-26.3047259848875;-48.84439888114554;-26.2979508854875;-48.84681641616001;2024-06-15 09:43:00;2024-06-15 10:22:00;39;5.44;8.81;84
VGM-001087;PAT-0045;USR-00142;Bucarein;Glória;-26.29686588610789;-48.84291848309133;-26.317312528686376;-48.8284600577858;2024-10-06 10:20:00;2024-10-06 10:36:00;16;2.01;4.49;61
VGM-001088;PAT-0002;USR-00200;Centro;Glória;-26.30772966053908;-48.85104605108309;-26.32438053481421;-48.828814148509274;2024-01-24 11:21:00;2024-01-24 11:28:00;7;3.63;5.42;82
VGM-001089;PAT-0008;USR-00129;Itaum;Itaum;-26.32508831373863;-48.81917073943196;-26.329231920803615;-48.82190152883247;2024-03-02 14:09:00;2024-03-02 14:38:00;29;7.55;9.67;67
VGM-001090;PAT-0049;USR-00147;Glória;Saguaçu;-26.322683282986166;-48.832468984608205;-26.288807895571594;-48.852142057151006;2024-03-27 17:35:00;2024-03-27 17:48:00;13;4.08;6.63;98
VGM-001091;PAT-0035;USR-00137;Glória;Glória;-26.315572682258647;-48.83049745753857;-26.324635389491743;-48.834090645500865;2024-08-12 13:59:00;2024-08-12 14:39:00;40;4.01;6.81;30
VGM-001092;PAT-0024;USR-00163;Anita Garibaldi;Iririú;-26.310503533510076;-48.83042418984916;-26.279472560478375;-48.85076776253015;2024-01-21 10:06:00;2024-01-21 10:49:00;43;8.11;11.88;77
VGM-001093;PAT-0028;USR-00272;América;Saguaçu;-26.289922632051212;-48.852009646823575;-26.281658358917916;-48.84610720678774;2024-11-09 18:49:00;2024-11-09 19:02:00;13;4.1;5.96;28
VGM-001094;PAT-0049;USR-00014;Anita Garibaldi;Itaum;-26.311873114889835;-48.83160198393335;-26.333820275163717;-48.823728973862295;2024-01-09 21:05:00;2024-01-09 21:08:00;3;3.07;5.89;27
VGM-001095;PAT-0013;USR-00135;América;Glória;-26.293693301882822;-48.854114593942505;-26.324548486355877;-48.83143276830691;2024-01-04 11:59:00;2024-01-04 12:07:00;8;5.76;7.6;63
VGM-001096;PAT-0015;USR-00081;Glória;Paranaguamirim;-26.323234719679945;-48.828275395019745;-26.34062100112857;-48.81407517006098;2024-12-27 15:26:00;2024-12-27 15:59:00;33;1.39;3.7;26
VGM-001097;PAT-0075;USR-00255;Itaum;Paranaguamirim;-26.332795137909297;-48.81522993045561;-26.33656006528058;-48.81164428294909;2024-12-20 10:13:00;2024-12-20 10:25:00;12;4.65;6.42;87
VGM-001098;PAT-0011;USR-00137;América;Bucarein;-26.294135617378558;-48.85498106899127;-26.300375916235105;-48.846563390712866;2024-11-23 14:33:00;2024-11-23 15:04:00;31;2.32;4.57;26
VGM-001099;PAT-0038;USR-00053;Glória;América;-26.31720415526433;-48.83491680057772;-26.29178287382474;-48.8536336686853;2024-07-29 13:11:00;2024-07-29 13:53:00;42;6.14;9.41;66
VGM-001100;PAT-0031;USR-00031;Jardim Iririú;Saguaçu;-26.269498747408335;-48.860664172073676;-26.289600774674362;-48.844102510097045;2024-12-20 07:38:00;2024-12-20 07:52:00;14;4.96;7.0;59
VGM-001101;PAT-0046;USR-00207;Itaum;Anita Garibaldi;-26.334421573234366;-48.824073745169486;-26.312509214858654;-48.83990834449816;2024-09-12 08:40:00;2024-09-12 09:02:00;22;8.07;10.64;96
VGM-001102;PAT-0045;USR-00187;Paranaguamirim;América;-26.33530897369859;-48.812516156503236;-26.29022386919363;-48.85398600897206;2024-06-27 19:00:00;2024-06-27 19:38:00;38;6.28;8.92;31
VGM-001103;PAT-0074;USR-00286;Bucarein;Bucarein;-26.294162141150363;-48.83785451336151;-26.297290929462477;-48.83740975824027;2024-04-30 12:07:00;2024-04-30 12:43:00;36;6.73;9.71;53
VGM-001104;PAT-0020;USR-00137;Glória;Glória;-26.31572247716805;-48.83065979027291;-26.321675733078255;-48.828865981534776;2024-02-18 17:55:00;2024-02-18 18:32:00;37;3.28;6.37;77
VGM-001105;PAT-0053;USR-00126;Anita Garibaldi;Anita Garibaldi;-26.307050921773538;-48.837412883578445;-26.31384466819337;-48.837383286333626;2024-09-16 13:29:00;2024-09-16 14:12:00;43;4.1;7.31;78
VGM-001106;PAT-0038;USR-00126;Centro;Glória;-26.307661047507807;-48.84685596680994;-26.323933763810633;-48.83433008905604;2024-12-03 12:17:00;2024-12-03 12:23:00;6;7.37;11.05;59
VGM-001107;PAT-0045;USR-00023;América;Saguaçu;-26.292037579810973;-48.8487655218215;-26.286332016793537;-48.85271808659553;2024-04-09 09:50:00;2024-04-09 10:02:00;12;6.8;10.43;54
VGM-001108;PAT-0032;USR-00104;Itaum;América;-26.327417615242958;-48.8249094583842;-26.29500505331127;-48.85355254920363;2024-12-16 21:31:00;2024-12-16 21:45:00;14;3.37;6.52;80
VGM-001109;PAT-0038;USR-00209;Iririú;Anita Garibaldi;-26.27303979381946;-48.85410546010515;-26.30933404055288;-48.83118514180411;2024-03-22 07:03:00;2024-03-22 07:47:00;44;2.82;5.76;49
VGM-001110;PAT-0001;USR-00100;Glória;Paranaguamirim;-26.323461040936603;-48.828867083151124;-26.33533725702252;-48.81584086345702;2024-07-05 15:13:00;2024-07-05 15:43:00;30;3.52;5.54;66
VGM-001111;PAT-0049;USR-00280;Anita Garibaldi;Saguaçu;-26.308841668750095;-48.83362311753104;-26.280299255433334;-48.84579666630834;2024-05-08 16:39:00;2024-05-08 17:11:00;32;4.16;7.49;47
VGM-001112;PAT-0017;USR-00276;Bucarein;Itaum;-26.300755594281632;-48.84457977920019;-26.326349289006245;-48.8158171496462;2024-01-23 09:47:00;2024-01-23 09:53:00;6;4.75;7.31;65
VGM-001113;PAT-0004;USR-00281;Iririú;Iririú;-26.277761823851773;-48.85285947276621;-26.273992078506602;-48.855919595383966;2024-10-02 11:10:00;2024-10-02 11:14:00;4;4.01;6.62;38
VGM-001114;PAT-0080;USR-00088;Itaum;Saguaçu;-26.329630255771065;-48.824086085136685;-26.28299134302756;-48.85108722628963;2024-09-05 22:07:00;2024-09-05 22:14:00;7;7.72;11.62;58
VGM-001115;PAT-0002;USR-00103;Jardim Iririú;Saguaçu;-26.267070600651582;-48.86300729663533;-26.287147941973195;-48.84782882069143;2024-04-30 20:37:00;2024-04-30 21:17:00;40;8.14;10.4;76
VGM-001116;PAT-0024;USR-00235;Jardim Iririú;Saguaçu;-26.267199137921622;-48.856225299533456;-26.283692295798275;-48.8439191631294;2024-06-15 19:12:00;2024-06-15 19:35:00;23;7.43;10.26;87
VGM-001117;PAT-0049;USR-00013;Paranaguamirim;Glória;-26.344085131626024;-48.812612768492734;-26.3204435045056;-48.82695625585862;2024-04-27 09:20:00;2024-04-27 09:37:00;17;3.68;6.61;57
VGM-001118;PAT-0003;USR-00155;Anita Garibaldi;Saguaçu;-26.308225391373696;-48.83986254445989;-26.28517982660223;-48.85234170156637;2024-02-20 13:47:00;2024-02-20 14:16:00;29;1.94;4.27;34
VGM-001119;PAT-0036;USR-00152;Itaum;Jardim Iririú;-26.33234399957411;-48.8225162373963;-26.265422234396247;-48.85807427199922;2024-04-12 18:57:00;2024-04-12 19:14:00;17;3.07;5.28;79
VGM-001120;PAT-0043;USR-00137;Iririú;Bucarein;-26.27870485078717;-48.857855935170065;-26.300180816444026;-48.84128102477541;2024-02-07 21:37:00;2024-02-07 22:11:00;34;7.6;9.23;35
VGM-001121;PAT-0029;USR-00068;Saguaçu;Anita Garibaldi;-26.28111251920131;-48.85029193671963;-26.313819603883054;-48.830925368236535;2024-01-28 19:09:00;2024-01-28 19:25:00;16;5.71;8.74;65
VGM-001122;PAT-0043;USR-00246;Itaum;Centro;-26.3254434850177;-48.822524402297205;-26.300153582088715;-48.849975185831504;2024-11-08 20:11:00;2024-11-08 20:38:00;27;7.98;11.35;94
VGM-001123;PAT-0065;USR-00106;Centro;Bucarein;-26.300778723827346;-48.85057473704258;-26.30243775705149;-48.84165963886795;2024-07-10 10:29:00;2024-07-10 10:44:00;15;3.84;5.6;58
VGM-001124;PAT-0009;USR-00217;Paranaguamirim;Bucarein;-26.33690483925275;-48.81541059483403;-26.298143657015864;-48.83820537306488;2024-11-19 17:17:00;2024-11-19 17:32:00;15;8.03;10.23;93
VGM-001125;PAT-0017;USR-00278;Saguaçu;América;-26.28344758019361;-48.84567266525214;-26.286871991995923;-48.85189976213258;2024-06-20 10:02:00;2024-06-20 10:41:00;39;0.5;2.98;78
VGM-001126;PAT-0018;USR-00064;Bucarein;Saguaçu;-26.297491426293906;-48.84093268275282;-26.28389636992182;-48.84818005082267;2024-01-31 14:08:00;2024-01-31 14:18:00;10;1.99;4.52;45
VGM-001127;PAT-0034;USR-00259;América;Anita Garibaldi;-26.295130132400885;-48.84927128331402;-26.31153592925788;-48.83929539322333;2024-08-26 20:26:00;2024-08-26 20:39:00;13;4.95;8.3;53
VGM-001128;PAT-0053;USR-00078;Saguaçu;Anita Garibaldi;-26.285915467869295;-48.85218850821464;-26.314502558207707;-48.83721856359551;2024-06-24 13:56:00;2024-06-24 14:17:00;21;1.71;4.47;57
VGM-001129;PAT-0009;USR-00204;Saguaçu;Anita Garibaldi;-26.28627311482988;-48.843485092898234;-26.313567245109358;-48.83675493350831;2024-11-05 11:50:00;2024-11-05 12:33:00;43;8.37;9.58;97
VGM-001130;PAT-0028;USR-00147;Anita Garibaldi;Jardim Iririú;-26.3144024621624;-48.83161508166157;-26.264479515841956;-48.85554877551255;2024-11-09 11:36:00;2024-11-09 12:14:00;38;5.88;8.84;46
VGM-001131;PAT-0058;USR-00120;Iririú;Centro;-26.272765798863112;-48.85194909681504;-26.303807818682316;-48.848373326394594;2024-04-27 08:26:00;2024-04-27 09:02:00;36;6.61;10.17;24
VGM-001132;PAT-0035;USR-00003;Iririú;Iririú;-26.275041242649213;-48.85177016194958;-26.27485257806243;-48.8553913126473;2024-09-07 12:37:00;2024-09-07 13:10:00;33;5.56;7.46;62
VGM-001133;PAT-0009;USR-00104;Centro;América;-26.308589537840923;-48.84187289491867;-26.2950042028646;-48.849286955764356;2024-08-24 14:00:00;2024-08-24 14:30:00;30;5.02;7.92;49
VGM-001134;PAT-0075;USR-00233;Anita Garibaldi;Centro;-26.314798167980502;-48.834557460338864;-26.30923971843545;-48.849578166275926;2024-05-06 13:20:00;2024-05-06 13:50:00;30;6.87;10.61;82
VGM-001135;PAT-0063;USR-00217;Jardim Iririú;Anita Garibaldi;-26.266167412363405;-48.86299717982132;-26.30736314811313;-48.83513557612858;2024-10-23 13:57:00;2024-10-23 14:37:00;40;1.54;3.8;85
VGM-001136;PAT-0065;USR-00131;Anita Garibaldi;Paranaguamirim;-26.316238691405097;-48.83383216392148;-26.34123013832713;-48.81261460960524;2024-03-17 06:26:00;2024-03-17 06:31:00;5;2.9;5.38;88
VGM-001137;PAT-0009;USR-00056;Jardim Iririú;Jardim Iririú;-26.264487930859513;-48.85757118506332;-26.266967869379005;-48.85633144786973;2024-01-21 21:46:00;2024-01-21 22:21:00;35;2.31;5.19;23
VGM-001138;PAT-0015;USR-00162;Iririú;Itaum;-26.27504853472986;-48.852620826066456;-26.334202849268124;-48.81873740725337;2024-01-18 19:33:00;2024-01-18 20:01:00;28;6.36;9.07;48
VGM-001139;PAT-0045;USR-00064;América;Jardim Iririú;-26.291194134226735;-48.85078550975833;-26.26616885714277;-48.85830946484683;2024-09-02 09:28:00;2024-09-02 10:02:00;34;6.55;9.67;44
VGM-001140;PAT-0044;USR-00045;Itaum;Iririú;-26.329075922153404;-48.82431541280666;-26.27067433291294;-48.85873716527415;2024-05-03 08:35:00;2024-05-03 08:38:00;3;4.29;6.16;35
VGM-001141;PAT-0068;USR-00058;Glória;Glória;-26.316753190340748;-48.831288870615694;-26.319243347470024;-48.825542235027534;2024-12-20 19:13:00;2024-12-20 19:24:00;11;5.3;7.84;87
VGM-001142;PAT-0054;USR-00135;Paranaguamirim;Paranaguamirim;-26.341521907920978;-48.810792333915366;-26.343738846776247;-48.818674259225155;2024-07-02 15:15:00;2024-07-02 15:59:00;44;6.56;9.16;47
